,time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
19,1.2000000000000006,-0.058645952969796945,1.3570117397868648,5.769961378824136,5.877697814292423,0.0019540747088351296,0.0,-0.14899487302991465,0.1863035929965532,-10.240129839369517,28.82970222169063,-0.021230881716092782,0.0,900.211638508749,900.0458424305372,-0.1523505759646785,899.7930583616355
20,1.2600000000000007,-0.06768648228663113,1.3629488700306698,5.191292647602154,1.324289493456181,0.0007274378611068499,0.0,-0.15202949455733306,0.4856886569258629,-9.097794875312722,28.82948656433034,-0.018915052798236607,0.0,899.9065082247845,900.477269655014,-0.35251618162465204,899.8059394156721
21,1.3200000000000007,-0.07684295465636579,1.451605887736021,4.627180050139405,3.054051613143697,6.282783875803844,0.0,-0.15282157281299205,2.2798411498731914,-10.189233054930405,28.82918997902837,-0.018617761357879434,0.0,899.9878669967549,900.0198124252274,-0.4760208657399469,899.7949264221617
22,1.3800000000000008,-0.08597748093693637,1.576553375633503,3.9453252708814284,4.783768242863044,6.281751934962594,0.0,-0.15129747004184368,1.4494720928201696,-12.388452166068157,28.82771952178915,-0.014502263841096933,0.0,899.787030720648,899.9538777696831,-0.5534174191753329,899.7235566273265
23,1.4400000000000008,-0.09495805372251029,1.6083824766109984,3.2001886026697277,0.23018717613389228,6.2809771602204965,0.0,-0.14795982048358472,-0.04263408814970612,-12.0673054376974,28.825207678572017,-0.009910282595018874,0.0,899.7968305061762,899.9825831078135,-0.553425504783251,899.6225507889942
24,1.5000000000000009,-0.10370350080372481,1.6332809267943504,2.5039874099718022,1.9597894704076744,6.280412830337227,0.0,-0.14317383051772703,1.25381097124213,-11.398113488686892,28.82886704651339,-0.00841465353277733,0.0,899.8889407879517,899.9494211727545,-0.5033491590412915,899.8706876046156
25,1.560000000000001,-0.11212570977216185,1.7527922257132718,1.7705196970068493,3.6896183364535577,6.279940094325678,0.0,-0.13767525443282008,2.298056228385705,-13.285277766307834,28.832562090939458,-0.00682845613432922,0.0,899.9356388616151,900.074336482638,-0.5213455952849491,900.0091736669999
26,1.620000000000001,-0.12018740357492846,1.850314956699061,0.9165190442675523,5.419560555196277,6.27950067052128,0.0,-0.13071240807473133,0.6673093370966322,-14.80931468642769,28.832079014493704,-0.00833189642253998,0.0,899.9995143358075,899.9387449225745,-0.347073318735765,899.8810526577736
27,1.680000000000001,-0.12783033381286715,1.8614104840573154,0.049404797974369336,0.8663322731047964,6.2789710263955385,0.0,-0.12413181681865977,0.14401003868129775,-13.990209322328065,28.8334163575879,-0.009837217665725529,0.0,900.1144479436251,899.9390404205242,-0.46626049544691706,899.9622846842991
28,1.740000000000001,-0.1350136128485945,1.9209752110151606,0.0,2.5962708838786828,6.278429128915297,0.0,-0.11506554086904026,1.9594239793727568,-14.178755473357466,28.83058060339114,-0.007469073965776012,0.0,899.8861064288815,899.9819713622685,-0.5493680043467107,899.7832375325792
